post_id,post_title,rank,artist,title,album,note
576,6th Annual SAD SONGS ONLY,,Shannon & The Clams,Point Of Being Right,,
576,6th Annual SAD SONGS ONLY,,Shearwater,Century Eyes,,
576,6th Annual SAD SONGS ONLY,,Silkworm,Couldn’t You Wait,,
576,6th Annual SAD SONGS ONLY,,Silver Jews,Punks In The Beerlight,,
576,6th Annual SAD SONGS ONLY,,Silver Jews,Random Rules,,
576,6th Annual SAD SONGS ONLY,,Sleater-Kinney,Buy Her Candy,,
576,6th Annual SAD SONGS ONLY,,Sleater-Kinney,Dig Me Out,,
576,6th Annual SAD SONGS ONLY,,Sleater-Kinney,Jumpers,,
576,6th Annual SAD SONGS ONLY,,Sleater-Kinney,One More Hour,,
576,6th Annual SAD SONGS ONLY,,Small Brown Bike,Like A Future With No Friend,,
576,6th Annual SAD SONGS ONLY,,"Smith, Elliott",Baby Britain,,
576,6th Annual SAD SONGS ONLY,,"Smith, Elliott",Ballad Of Big Nothing,,
576,6th Annual SAD SONGS ONLY,,"Smith, Elliott",King’s Crossing,,
576,6th Annual SAD SONGS ONLY,,"Smith, Elliott",Miss Misery,,
576,6th Annual SAD SONGS ONLY,,"Smith, Elliott",Strung Out Again,,
576,6th Annual SAD SONGS ONLY,,"Smith, Elliott",Twilight,,
576,6th Annual SAD SONGS ONLY,,"Smith, Elliott",Waltz #2 (XO),,
576,6th Annual SAD SONGS ONLY,,Smiths,Girlfriend In A Coma,,
576,6th Annual SAD SONGS ONLY,,Smog,Bathysphere,,
576,6th Annual SAD SONGS ONLY,,Smog,I Was A Stranger,,
576,6th Annual SAD SONGS ONLY,,Songs: Ohia,I’ve Been Riding With The Ghost,,
576,6th Annual SAD SONGS ONLY,,Songs: Ohia,Just Be Simple,,
576,6th Annual SAD SONGS ONLY,,Songs: Ohia,Lioness,,
576,6th Annual SAD SONGS ONLY,,Songs: Ohia,Tigress,,
576,6th Annual SAD SONGS ONLY,,Spanish Love Songs,The Boy Considers His Haircut,,
576,6th Annual SAD SONGS ONLY,,Spiritualized,The Straight & The Narrow,,
576,6th Annual SAD SONGS ONLY,,Spoon,10:20 a.m.,,
576,6th Annual SAD SONGS ONLY,,Spoon,Advance Cassette,,
576,6th Annual SAD SONGS ONLY,,Spoon,Anything You Want,,
576,6th Annual SAD SONGS ONLY,,Spoon,Don’t Let It Get You Down,,
576,6th Annual SAD SONGS ONLY,,Spoon,Laffitte Don’t Fail Me Now,,
576,6th Annual SAD SONGS ONLY,,St. Vincent,Cheerleader,,
576,6th Annual SAD SONGS ONLY,,"Stevens, Sufjan",Chicago,,
576,6th Annual SAD SONGS ONLY,,"Stevens, Sufjan","John Wayne Gacy, Jr.",,
576,6th Annual SAD SONGS ONLY,,Sun Kil Moon,Carry Me Ohio,,
576,6th Annual SAD SONGS ONLY,,Sun Kil Moon,Salvador Sanchez,,
576,6th Annual SAD SONGS ONLY,,Sunny Day Real Estate,In Circles,,
576,6th Annual SAD SONGS ONLY,,Sunny Day Real Estate,Seven,,
576,6th Annual SAD SONGS ONLY,,Swearin’,Kenosha,,
576,6th Annual SAD SONGS ONLY,,They Might Be Giants,Nightgown Of The Sullen Moon,,
576,6th Annual SAD SONGS ONLY,,Title Fight,"Numb, But I Still Feel It",,
576,6th Annual SAD SONGS ONLY,,Two Nice Girls,I Spent My Last US$10.00(On Birth Control And Beer),,
576,6th Annual SAD SONGS ONLY,,Uncle Tupelo,No Depression,,
576,6th Annual SAD SONGS ONLY,,"Van Etten, Sharon",Your Love Is Killing Me,,
576,6th Annual SAD SONGS ONLY,,Vandals,My Girlfriend’s Dead,,
576,6th Annual SAD SONGS ONLY,,"Vanderslice, John",Exodus Damage,,
576,6th Annual SAD SONGS ONLY,,"Vega, Suzanne",Left Of Center,,
576,6th Annual SAD SONGS ONLY,,"Veirs, Laura",Galaxies,,
576,6th Annual SAD SONGS ONLY,,Velocity Girl,Pop Loser,,
576,6th Annual SAD SONGS ONLY,,Velvet Underground,All Tomorrow’s Parties,,
576,6th Annual SAD SONGS ONLY,,Velvet Underground,Femme Fatale,,
576,6th Annual SAD SONGS ONLY,,Walkmen,Thinking Of A Dream I Had,,
576,6th Annual SAD SONGS ONLY,,Waxahatchee,Poison,,
576,6th Annual SAD SONGS ONLY,,Weakerthans,Aside,,
576,6th Annual SAD SONGS ONLY,,Weakerthans,Tournament Of Hearts,,
576,6th Annual SAD SONGS ONLY,,Weakerthans,Virtute The Cat Explains Her Departure,,
576,6th Annual SAD SONGS ONLY,,Ween,Chocolate Town,,
576,6th Annual SAD SONGS ONLY,,What Made Milwaukee Famous,Selling Yourself Short,,
576,6th Annual SAD SONGS ONLY,,Whiskeytown,Excuse Me While I Break My Own Heart Tonight,,
576,6th Annual SAD SONGS ONLY,,Wilco,Passenger Side,,
576,6th Annual SAD SONGS ONLY,,Wye Oak,Civilian,,
576,6th Annual SAD SONGS ONLY,,Wye Oak,I Hope You Die,,
576,6th Annual SAD SONGS ONLY,,Yo La Tengo,Autumn Sweater,,
646,SAD SONGS ONLY 2022,,6ths feat. Mary Timony,All Dressed Up In Dreams,,
646,SAD SONGS ONLY 2022,,"Adams, Ryan",Come Pick Me Up,,
646,SAD SONGS ONLY 2022,,"Adams, Ryan",Magnolia Mountain,,
646,SAD SONGS ONLY 2022,,"Adams, Ryan","To Be Young (Is To Be Sad, Is To Be High)",,
646,SAD SONGS ONLY 2022,,Against Me!,FuckMyLife666,,
646,SAD SONGS ONLY 2022,,Against Me!,True Trans Soul Rebel,,
646,SAD SONGS ONLY 2022,,Air Miami,I Hate Milk,,
646,SAD SONGS ONLY 2022,,Alkaline Trio,San Francisco,,
646,SAD SONGS ONLY 2022,,Allo Darlin’,My Heart Is A Drummer,,
646,SAD SONGS ONLY 2022,,American Football,Never Meant,,
646,SAD SONGS ONLY 2022,,American Nightmare,AM/PM,,
646,SAD SONGS ONLY 2022,,Andrew Jackson Jihad,"Hate, Rain On Me",,
646,SAD SONGS ONLY 2022,,Arcade Fire,Modern Man,,
646,SAD SONGS ONLY 2022,,Arcade Fire,Neighborhood #1 (Tunnels),,
646,SAD SONGS ONLY 2022,,Arcade Fire,Neighborhood #2 (Laika),,
646,SAD SONGS ONLY 2022,,Arcade Fire,Neighborhood #3 (Power Out),,
646,SAD SONGS ONLY 2022,,Archers Of Loaf,Wrong,,
646,SAD SONGS ONLY 2022,,At The Drive-in,Napoleon Solo,,
646,SAD SONGS ONLY 2022,,Bachelor,Stay In The Car,,
646,SAD SONGS ONLY 2022,,Bad Books,Pyotr,,
646,SAD SONGS ONLY 2022,,"Baker, Julien",Sour Breath,,
646,SAD SONGS ONLY 2022,,Band Of Horses,The Funeral,,
646,SAD SONGS ONLY 2022,,"Bell, Chris",I Am The Cosmos,,
646,SAD SONGS ONLY 2022,,Belle & Sebastian,"Get Me Away From Here, I’m Dying",,
646,SAD SONGS ONLY 2022,,Belle & Sebastian,Lazy Line Painter Jane,,
646,SAD SONGS ONLY 2022,,Big Boys,Sound On Sound,,
646,SAD SONGS ONLY 2022,,Big Star,Thirteen,,
646,SAD SONGS ONLY 2022,,Big Thief,Not,,
646,SAD SONGS ONLY 2022,,Bikini Kill,Feels Blind,,
646,SAD SONGS ONLY 2022,,Black Flag,Depression,,
646,SAD SONGS ONLY 2022,,Black Heart Procession,A Light So Dim,,
646,SAD SONGS ONLY 2022,,Black Heart Procession,Square Heart,,
646,SAD SONGS ONLY 2022,,Blonde Redhead,23,,
646,SAD SONGS ONLY 2022,,Blood Brothers,Love Rhymes With Hideous Car Wreck,,
646,SAD SONGS ONLY 2022,,Bonnie ‘Prince’ Billy,I See A Darkness,,
646,SAD SONGS ONLY 2022,,Bottle Rockets,Thousand Dollar Car,,
646,SAD SONGS ONLY 2022,,Boygenius,Bite The Hand,,
646,SAD SONGS ONLY 2022,,Boygenius,Me & My Dog,,
646,SAD SONGS ONLY 2022,,Breeders,Drivin’ On 9,,
646,SAD SONGS ONLY 2022,,"Bridgers, Phoebe",Motion Sickness,,
646,SAD SONGS ONLY 2022,,Bright Eyes,Lover I Don’t Have To Love,,
646,SAD SONGS ONLY 2022,,Bright Eyes,Method Acting,,
646,SAD SONGS ONLY 2022,,Bright Eyes,Papa Was A Rodeo (by Magnetic Fields),,
646,SAD SONGS ONLY 2022,,"Callahan, Bill",Too Many Birds,,
646,SAD SONGS ONLY 2022,,Camera Obscura,Lloyd I’m Ready To Be Heartbroken,,
646,SAD SONGS ONLY 2022,,Camper Van Beethoven,All Her Favorite Fruit,,
646,SAD SONGS ONLY 2022,,Car Seat Headrest,Unforgiving Girl (She’s Not An),,
646,SAD SONGS ONLY 2022,,Cartalk,Wrestling,,
646,SAD SONGS ONLY 2022,,"Case, Neko",Red Tide,,
646,SAD SONGS ONLY 2022,,Cat Power,Nude As The News,,
646,SAD SONGS ONLY 2022,,Cayetana,"Scott Get The Van, I’m Moving",,
646,SAD SONGS ONLY 2022,,Come,Shoot Me First,,
646,SAD SONGS ONLY 2022,,Converge,Homewrecker,,
646,SAD SONGS ONLY 2022,,Crass,Systematic Death,,
646,SAD SONGS ONLY 2022,,Crooked Fingers,New Drink For The Old Drunk,,
646,SAD SONGS ONLY 2022,,Crooked Fingers,Sleep All Summer,,
646,SAD SONGS ONLY 2022,,Crooked Fingers,Under Sad Stars,,
646,SAD SONGS ONLY 2022,,Cure,Boys Don’t Cry,,
646,SAD SONGS ONLY 2022,,Cursive,Art Is Hard,,
646,SAD SONGS ONLY 2022,,"Dacus, Lucy",I Don’t Wanna Be Funny Anymore,,
646,SAD SONGS ONLY 2022,,Decemberists,The Chimbley Sweep,,
646,SAD SONGS ONLY 2022,,Desaparecidos,"Man And Wife, The Latter (Damaged Goods)",,
646,SAD SONGS ONLY 2022,,Descendents,Clean Sheets,,
646,SAD SONGS ONLY 2022,,Detroit Cobras,He Did It (by The Ronettes),,
646,SAD SONGS ONLY 2022,,DEVO,Beautiful World,,
646,SAD SONGS ONLY 2022,,Dinosaur Jr,Just Like Heaven (by The Cure),,
646,SAD SONGS ONLY 2022,,Dismemberment Plan,The Ice Of Boston,,
646,SAD SONGS ONLY 2022,,Dismemberment Plan,Time Bomb,,
646,SAD SONGS ONLY 2022,,Distillers,City Of Angels,,
646,SAD SONGS ONLY 2022,,Dream Syndicate,Tell Me When It’s Over,,
646,SAD SONGS ONLY 2022,,Dum Dum Girls,Coming Down,,
646,SAD SONGS ONLY 2022,,Dum Dum Girls,It Only Takes One Night,,
646,SAD SONGS ONLY 2022,,Eisley,Real World,,
646,SAD SONGS ONLY 2022,,"Erickson, Roky",You Don’t Love Me Yet,,
646,SAD SONGS ONLY 2022,,Foxygen,San Francisco,,
646,SAD SONGS ONLY 2022,,Frankie Cosmos,Young,,
646,SAD SONGS ONLY 2022,,Frightened Rabbit,Head Rolls Off,,
646,SAD SONGS ONLY 2022,,Front Bottoms,Twin Size Mattress,,
646,SAD SONGS ONLY 2022,,"Frost, Edith",Cars And Parties,,
646,SAD SONGS ONLY 2022,,"Gary, The",(Eyes In The) Tap Room,,
646,SAD SONGS ONLY 2022,,Get Up Kids,Holiday,,
646,SAD SONGS ONLY 2022,,Get Up Kids,Ten Minutes,,
646,SAD SONGS ONLY 2022,,"Golightly, Holly",There’s An End,,
646,SAD SONGS ONLY 2022,,Good Life,Lovers Need Lawyers,,
646,SAD SONGS ONLY 2022,,Good Riddance,Better,,
646,SAD SONGS ONLY 2022,,Grifters,Bummer,,
646,SAD SONGS ONLY 2022,,Guided By Voices,Game Of Pricks,,
646,SAD SONGS ONLY 2022,,Handsome Family,Weightless Again,,
646,SAD SONGS ONLY 2022,,Heartless Bastards,The Mountain,,
646,SAD SONGS ONLY 2022,,Heatmiser,Antonio Carlos Jobim,,
646,SAD SONGS ONLY 2022,,Helium,Honeycomb,,
646,SAD SONGS ONLY 2022,,Hop Along,How Simple,,
646,SAD SONGS ONLY 2022,,Hop Along,Tibetan Pop Stars,,
646,SAD SONGS ONLY 2022,,Hot Water Music,Not For Anyone,,
646,SAD SONGS ONLY 2022,,Hot Water Music,Trusty Chords,,
646,SAD SONGS ONLY 2022,,Hüsker Dü,Makes No Sense At All,,
646,SAD SONGS ONLY 2022,,Hüsker Dü,Never Talking To You Again,,
646,SAD SONGS ONLY 2022,,Inspiral Carpets,This Is How It Feels,,
646,SAD SONGS ONLY 2022,,Interpol,Leif Erikson,,
646,SAD SONGS ONLY 2022,,Interpol,NYC,,
646,SAD SONGS ONLY 2022,,Jawbox,Savory,,
646,SAD SONGS ONLY 2022,,Jawbreaker,Do You Still Hate Me?,,
646,SAD SONGS ONLY 2022,,Jets To Brazil,Chinatown,,
646,SAD SONGS ONLY 2022,,Jets To Brazil,Sweet Avenue,,
646,SAD SONGS ONLY 2022,,Jim Carroll Band,People Who Died,,
646,SAD SONGS ONLY 2022,,Joy Division,Dead Souls,,
646,SAD SONGS ONLY 2022,,Joy Division,Insight,,
646,SAD SONGS ONLY 2022,,Joy Division,Love Will Tear Us Apart,,
646,SAD SONGS ONLY 2022,,Joy Division,Twenty Four Hours,,
646,SAD SONGS ONLY 2022,,La Dispute,Such Small Hands,,
646,SAD SONGS ONLY 2022,,Lagwagon,Sick,,
646,SAD SONGS ONLY 2022,,"Lekman, Jens",I’m Leaving You Because I Don’t Love You,,
646,SAD SONGS ONLY 2022,,"Lekman, Jens",The Opposite Of Hallelujah,,
646,SAD SONGS ONLY 2022,,"Lewis, Jenny",The Big Guns,,
646,SAD SONGS ONLY 2022,,Low,Just Make It Stop,,
646,SAD SONGS ONLY 2022,,Lush,Light From A Dead Star,,
646,SAD SONGS ONLY 2022,,Magnetic Fields,All The Umbrellas In London,,
646,SAD SONGS ONLY 2022,,Magnetic Fields,Busby Berkeley Dreams,,
646,SAD SONGS ONLY 2022,,Magnetic Fields,Grand Canyon,,
646,SAD SONGS ONLY 2022,,Magnetic Fields,The Saddest Story Ever Told,,
646,SAD SONGS ONLY 2022,,Magnolia Electric Co.,The Dark Don’t Hide It,,
646,SAD SONGS ONLY 2022,,Marked Men,Fix My Brain,,
646,SAD SONGS ONLY 2022,,Meat Puppets,Plateau,,
646,SAD SONGS ONLY 2022,,Menzingers,I Don’t Wanna Be An Asshole Anymore,,
646,SAD SONGS ONLY 2022,,Mineral,Parking Lot,,
646,SAD SONGS ONLY 2022,,Minutemen,Jesus & Tequila,,
646,SAD SONGS ONLY 2022,,Mitski,I Bet On Losing Dogs,,
646,SAD SONGS ONLY 2022,,Mitski,i will,,
646,SAD SONGS ONLY 2022,,Mitski,Lonesome Love,,
646,SAD SONGS ONLY 2022,,Mitski,Nobody,,
646,SAD SONGS ONLY 2022,,Modern Baseball,"Fine, Great",,
646,SAD SONGS ONLY 2022,,Modest Mouse,Baby Blue Sedan,,
646,SAD SONGS ONLY 2022,,Modest Mouse,Bankrupt On Selling,,
646,SAD SONGS ONLY 2022,,Modest Mouse,Dark Center Of The Universe,,
646,SAD SONGS ONLY 2022,,Modest Mouse,Dramamine,,
646,SAD SONGS ONLY 2022,,Modest Mouse,Trailer Trash,,
646,SAD SONGS ONLY 2022,,Modest Mouse,You’re The Good Things (It’s Alright To Die),,
646,SAD SONGS ONLY 2022,,Mogwai,R U Still In 2 It?,,
646,SAD SONGS ONLY 2022,,Mountain Goats,Against Pollution,,
646,SAD SONGS ONLY 2022,,Mountain Goats,Cotton,,
646,SAD SONGS ONLY 2022,,Mountain Goats,Cry For Judas,,
646,SAD SONGS ONLY 2022,,Mountain Goats,Dance Music,,
646,SAD SONGS ONLY 2022,,Mountain Goats,No Children,,
646,SAD SONGS ONLY 2022,,Mountain Goats,The Best Ever Death Metal Band In Denton,,
646,SAD SONGS ONLY 2022,,Mr. T Experience,Sackcloth And Ashes,,
646,SAD SONGS ONLY 2022,,"Nastasia, Nina",A Dog’s Life,,
646,SAD SONGS ONLY 2022,,Neutral Milk Hotel,Communist Daughter,,
646,SAD SONGS ONLY 2022,,Neutral Milk Hotel,In The Aeroplane Over The Sea,,
646,SAD SONGS ONLY 2022,,New Order,1963 (’95),,
646,SAD SONGS ONLY 2022,,New Order,Love Vigilantes,,
646,SAD SONGS ONLY 2022,,New Pornographers,Challengers,,
646,SAD SONGS ONLY 2022,,"Newsom, Joanna","Clam, Crab, Cockle, Cowrie",,
646,SAD SONGS ONLY 2022,,"Newsom, Joanna",The Book Of Right-On,,
646,SAD SONGS ONLY 2022,,No Use For A Name,Justified Black Eye,,
646,SAD SONGS ONLY 2022,,"Numan, Gary (Tubeway Army)",Me! I Disconnect From You,,
646,SAD SONGS ONLY 2022,,Okkervil River,Black,,
646,SAD SONGS ONLY 2022,,Okkervil River,Westfall,,
646,SAD SONGS ONLY 2022,,Old 97’s,Big Brown Eyes,,
646,SAD SONGS ONLY 2022,,"Olsen, Angel",Never Be Mine,,
646,SAD SONGS ONLY 2022,,"Olsen, Angel",Shut Up Kiss Me,,
646,SAD SONGS ONLY 2022,,Owen,"O, Evelyn",,
646,SAD SONGS ONLY 2022,,Palace Brothers,"For The Mekons, et al",,
646,SAD SONGS ONLY 2022,,"Palmer, Amanda",The Bed Song,,
646,SAD SONGS ONLY 2022,,Parenthetical Girls,A Song For Ellie Greenwich,,
646,SAD SONGS ONLY 2022,,Pogues,Thousands Are Sailing,,
646,SAD SONGS ONLY 2022,,Popper Burns,Sunday,,
646,SAD SONGS ONLY 2022,,Postal Service,Brand New Colony,,
646,SAD SONGS ONLY 2022,,Postal Service,Nothing Better,,
646,SAD SONGS ONLY 2022,,Poster Children,Rain On Me,,
646,SAD SONGS ONLY 2022,,Pretty Girls Make Graves,Sad Girls Por Vida,,
646,SAD SONGS ONLY 2022,,Promise Ring,A Picture Postcard,,
646,SAD SONGS ONLY 2022,,Pulley,Second Best,,
646,SAD SONGS ONLY 2022,,Pulp,Disco 2000,,
646,SAD SONGS ONLY 2022,,Pulp,Like A Friend,,
646,SAD SONGS ONLY 2022,,Pup,DVP,,
646,SAD SONGS ONLY 2022,,Quasi,The Poisoned Well,,
646,SAD SONGS ONLY 2022,,Quiet Company,The Easy Confidence,,
646,SAD SONGS ONLY 2022,,Rainer Maria,The Reason The Night Is Long,,
646,SAD SONGS ONLY 2022,,Replacements,Unsatisfied,,
646,SAD SONGS ONLY 2022,,Rilo Kiley,A Better Son/Daughter,,
646,SAD SONGS ONLY 2022,,Rilo Kiley,More Adventurous,,
646,SAD SONGS ONLY 2022,,Rilo Kiley,Science Vs. Romance,,
646,SAD SONGS ONLY 2022,,Rutabega,Come Back Big Brother,,
646,SAD SONGS ONLY 2022,,Rutabega,Shiny Destination,,
646,SAD SONGS ONLY 2022,,Saves The Day,At Your Funeral,,
646,SAD SONGS ONLY 2022,,Sebadoh,Brand New Love (acoustic),,
646,SAD SONGS ONLY 2022,,Sebadoh,Pink Moon (by Nick Drake),,
646,SAD SONGS ONLY 2022,,Sebadoh,Too Pure,,
646,SAD SONGS ONLY 2022,,Shannon & The Clams,Baby Don’t Do It,,
646,SAD SONGS ONLY 2022,,Shannon & The Clams,Point Of Being Right,,
646,SAD SONGS ONLY 2022,,Shearwater,Century Eyes,,
646,SAD SONGS ONLY 2022,,Silkworm,Couldn’t You Wait,,
646,SAD SONGS ONLY 2022,,Silver Jews,Punks In The Beerlight,,
646,SAD SONGS ONLY 2022,,Silver Jews,Random Rules,,
646,SAD SONGS ONLY 2022,,Siouxsie & The Banshees,Christine,,
646,SAD SONGS ONLY 2022,,Sleater-Kinney,Buy Her Candy,,
646,SAD SONGS ONLY 2022,,Sleater-Kinney,Dig Me Out,,
646,SAD SONGS ONLY 2022,,Sleater-Kinney,Jumpers,,
646,SAD SONGS ONLY 2022,,Sleater-Kinney,One More Hour,,
646,SAD SONGS ONLY 2022,,Slint,"Good Morning, Captain",,
646,SAD SONGS ONLY 2022,,Small Brown Bike,Like A Future With No Friend,,
646,SAD SONGS ONLY 2022,,"Smith, Elliott",Baby Britain,,
646,SAD SONGS ONLY 2022,,"Smith, Elliott",Ballad Of Big Nothing,,
646,SAD SONGS ONLY 2022,,"Smith, Elliott",King’s Crossing,,
646,SAD SONGS ONLY 2022,,"Smith, Elliott",Miss Misery,,
646,SAD SONGS ONLY 2022,,"Smith, Elliott",Strung Out Again,,
646,SAD SONGS ONLY 2022,,"Smith, Elliott",Twilight,,
646,SAD SONGS ONLY 2022,,"Smith, Elliott",Waltz #2 (XO),,
646,SAD SONGS ONLY 2022,,Smiths,Girlfriend In A Coma,,
646,SAD SONGS ONLY 2022,,Smog,Bathysphere,,
646,SAD SONGS ONLY 2022,,Smog,I Was A Stranger,,
646,SAD SONGS ONLY 2022,,Snail Mail,Valentine,,
646,SAD SONGS ONLY 2022,,Soccer Mommy,Circle The Drain,,
646,SAD SONGS ONLY 2022,,Songs: Ohia,Farewell Transmission,,
646,SAD SONGS ONLY 2022,,Songs: Ohia,I’ve Been Riding With The Ghost,,
646,SAD SONGS ONLY 2022,,Songs: Ohia,Just Be Simple,,
646,SAD SONGS ONLY 2022,,Songs: Ohia,Lioness,,
646,SAD SONGS ONLY 2022,,Songs: Ohia,Tigress,,
646,SAD SONGS ONLY 2022,,Spanish Love Songs,The Boy Considers His Haircut,,
646,SAD SONGS ONLY 2022,,Spiritualized,The Straight & The Narrow,,
646,SAD SONGS ONLY 2022,,Spoon,10:20 a.m.,,
646,SAD SONGS ONLY 2022,,Spoon,Advance Cassette,,
646,SAD SONGS ONLY 2022,,Spoon,Anything You Want,,
646,SAD SONGS ONLY 2022,,Spoon,Don’t Let It Get You Down,,
646,SAD SONGS ONLY 2022,,Spoon,Laffitte Don’t Fail Me Now,,
646,SAD SONGS ONLY 2022,,St. Vincent,Cheerleader,,
646,SAD SONGS ONLY 2022,,"Stevens, Sufjan",Chicago,,
646,SAD SONGS ONLY 2022,,"Stevens, Sufjan","John Wayne Gacy, Jr.",,
646,SAD SONGS ONLY 2022,,Sun Kil Moon,Carry Me Ohio,,
646,SAD SONGS ONLY 2022,,Sun Kil Moon,Salvador Sanchez,,
646,SAD SONGS ONLY 2022,,Sunny Day Real Estate,In Circles,,
646,SAD SONGS ONLY 2022,,Sunny Day Real Estate,Seven,,
646,SAD SONGS ONLY 2022,,Swearin’,Kenosha,,
646,SAD SONGS ONLY 2022,,They Might Be Giants,Nightgown Of The Sullen Moon,,
646,SAD SONGS ONLY 2022,,Title Fight,"Numb, But I Still Feel It",,
646,SAD SONGS ONLY 2022,,Two Nice Girls,I Spent My Last US$10.00(On Birth Control And Beer),,
646,SAD SONGS ONLY 2022,,Uncle Tupelo,No Depression,,
646,SAD SONGS ONLY 2022,,"Van Etten, Sharon",Seventeen,,
646,SAD SONGS ONLY 2022,,"Van Etten, Sharon",Your Love Is Killing Me,,
646,SAD SONGS ONLY 2022,,Vandals,My Girlfriend’s Dead,,
646,SAD SONGS ONLY 2022,,"Vanderslice, John",Exodus Damage,,
646,SAD SONGS ONLY 2022,,"Vega, Suzanne",Left Of Center,,
646,SAD SONGS ONLY 2022,,"Veirs, Laura",Galaxies,,
646,SAD SONGS ONLY 2022,,Velocity Girl,Pop Loser,,
646,SAD SONGS ONLY 2022,,Velvet Underground,All Tomorrow’s Parties,,
646,SAD SONGS ONLY 2022,,Velvet Underground,Femme Fatale,,
646,SAD SONGS ONLY 2022,,Walkmen,Thinking Of A Dream I Had,,
646,SAD SONGS ONLY 2022,,Waxahatchee,Lilacs,,
646,SAD SONGS ONLY 2022,,Waxahatchee,Poison,,
646,SAD SONGS ONLY 2022,,Weakerthans,Aside,,
646,SAD SONGS ONLY 2022,,Weakerthans,Tournament Of Hearts,,
646,SAD SONGS ONLY 2022,,Weakerthans,Virtute The Cat Explains Her Departure,,
646,SAD SONGS ONLY 2022,,Ween,Chocolate Town,,
646,SAD SONGS ONLY 2022,,Weyes Blood,Andromeda,,
646,SAD SONGS ONLY 2022,,What Made Milwaukee Famous,Selling Yourself Short,,
646,SAD SONGS ONLY 2022,,Whiskeytown,Excuse Me While I Break My Own Heart Tonight,,
646,SAD SONGS ONLY 2022,,Wilco,Passenger Side,,
646,SAD SONGS ONLY 2022,,Wye Oak,Civilian,,
646,SAD SONGS ONLY 2022,,Wye Oak,I Hope You Die,,
646,SAD SONGS ONLY 2022,,Xiu Xiu,Falling (by Julee Cruise),,
646,SAD SONGS ONLY 2022,,Yo La Tengo,Autumn Sweater,,
679,Scary-oke on 10.27,,999,Homicide,,
679,Scary-oke on 10.27,,Adolescents,Amoeba,,
679,Scary-oke on 10.27,,Adverts,Gary Gilmore’s Eyes,,
679,Scary-oke on 10.27,,Agent Orange,Bloodstains,,
679,Scary-oke on 10.27,,Arcade Fire,Neighborhood #2 (Laika),,
679,Scary-oke on 10.27,,Bad Books,Pyotr,,
679,Scary-oke on 10.27,,Bauhaus,Ziggy Stardust (by David Bowie),,
679,Scary-oke on 10.27,,Be Your Own Pet,Becky,,
679,Scary-oke on 10.27,,Big Black,Steelworker,,
679,Scary-oke on 10.27,,Birthday Party,Sonny’s Burning,,
679,Scary-oke on 10.27,,Black Heart Procession,A Light So Dim,,
679,Scary-oke on 10.27,,Blitz,Razors In The Night,,
679,Scary-oke on 10.27,,Blood Brothers,Love Rhymes With Hideous Car Wreck,,
679,Scary-oke on 10.27,,Body Count,Cop Killer,,
679,Scary-oke on 10.27,,Bratmobile,Gimme Brains,,
679,Scary-oke on 10.27,,Bush Tetras,Too Many Creeps,,
679,Scary-oke on 10.27,,"Cale, John",Fear Is A Man’s Best Friend,,
679,Scary-oke on 10.27,,"Case, Neko","Hold On, Hold On",,
679,Scary-oke on 10.27,,Cat Power,Cross Bones Style,,
679,Scary-oke on 10.27,,"Cave, Nick & The Bad Seeds",Deanna,,
679,Scary-oke on 10.27,,"Cave, Nick & The Bad Seeds",Papa Won’t Leave You Henry,,
679,Scary-oke on 10.27,,"Cave, Nick & The Bad Seeds",Stagger Lee,,
679,Scary-oke on 10.27,,"Cave, Nick & The Bad Seeds",Tupelo,,
679,Scary-oke on 10.27,,Coma In Algiers,Leipzig,,
679,Scary-oke on 10.27,,Come,Shoot Me First,,
679,Scary-oke on 10.27,,Converge,Homewrecker,,
679,Scary-oke on 10.27,,"Costello, Elvis",Watching The Detectives,,
679,Scary-oke on 10.27,,Cramps,Human Fly,,
679,Scary-oke on 10.27,,Cramps,I Was A Teenage Werewolf,,
679,Scary-oke on 10.27,,Cramps,Strychnine (by The Sonics),,
679,Scary-oke on 10.27,,Cramps,TV Set,,
679,Scary-oke on 10.27,,Cure,Boys Don’t Cry,,
679,Scary-oke on 10.27,,Cure,Jumping Someone Else’s Train,,
679,Scary-oke on 10.27,,Cursive,Some Red-Handed Sleight Of Hand,,
679,Scary-oke on 10.27,,Dead Boys,Sonic Reducer,,
679,Scary-oke on 10.27,,Dead Kennedys,California Uber Alles,,
679,Scary-oke on 10.27,,Death Angel,Bored,,
679,Scary-oke on 10.27,,Decemberists,The Chimbley Sweep,,
679,Scary-oke on 10.27,,Dinosaur Jr,Just Like Heaven (by The Cure),,
679,Scary-oke on 10.27,,Discharge,Protest And Survive,,
679,Scary-oke on 10.27,,Dismemberment Plan,Time Bomb,,
679,Scary-oke on 10.27,,Distillers,I Am A Revenant,,
679,Scary-oke on 10.27,,Dresden Dolls,Girl Anachronism,,
679,Scary-oke on 10.27,,Dukes Of Stratosphear,My Love Explodes,,
679,Scary-oke on 10.27,,Elton Motello,Jet Boy Jet Girl,,
679,Scary-oke on 10.27,,Germs,Lexicon Devil,,
679,Scary-oke on 10.27,,Grimes,Oblivion,,
679,Scary-oke on 10.27,,Grinderman,Get It On,,
679,Scary-oke on 10.27,,Guided By Voices,Cut-Out Witch,,
679,Scary-oke on 10.27,,Gun Club,She’s Like Heroin To Me,,
679,Scary-oke on 10.27,,Helium,Honeycomb,,
